NMec = 2020
T = 20
P = 2
Profits not ignored
Best Profit = 28270
Best Assigned = 0
Solution time = 4.802e-04
Task date  Profit    P
  0   8     1716     0   
  3   96    6820     1   
  11  17    553      0   
  25  33    2386     0   
  26  36    2331     -1  
  26  66    5176     -1  
  27  35    893      -1  
  29  51    5186     -1  
  43  99    10755    0   
  47  62    1264     -1  
  58  75    3912     -1  
  60  69    1321     -1  
  66  75    750      -1  
  69  77    1458     -1  
  72  86    1724     -1  
  74  82    784      -1  
  74  99    6353     -1  
  75  83    621      -1  
  82  95    1258     -1  
  88  99    1286     -1  
End
