NMec = 2020
T = 40
P = 4
Profits not ignored
Best Profit = 61606
Best Assigned = 32766
Solution time = 9.932e+01
Task date  Profit    P
  0   99    8644     0   
  4   28    6819     1   
  4   51    3511     2   
  8   57    13232    3   
  12  16    776      -1  
  22  84    5969     -1  
  23  44    6029     -1  
  24  96    7351     -1  
  29  38    915      1   
  30  34    1035     -1  
  31  34    924      -1  
  31  41    2521     -1  
  32  49    1921     -1  
  33  42    1093     -1  
  33  51    2949     -1  
  34  50    1696     -1  
  34  57    3678     -1  
  35  52    4451     -1  
  42  69    4457     1   
  43  50    1105     -1  
  47  60    755      -1  
  50  57    1392     -1  
  53  63    2568     2   
  54  74    2982     -1  
  59  70    1791     3   
  65  71    1263     2   
  67  76    1537     -1  
  68  71    581      -1  
  69  74    1201     -1  
  69  81    1980     -1  
  69  91    6151     -1  
  75  81    1828     1   
  75  82    2127     2   
  79  92    946      3   
  80  92    2717     -1  
  82  83    174      1   
  82  94    990      -1  
  85  89    447      1   
  85  89    539      2   
  93  98    593      1   
End
