NMec = 2020
T = 29
P = 5
Profits not ignored
Best Profit = 41899
Best Assigned = 32669
Solution time = 4.140e-01
Task date  Profit    P
  0   7     764      0   
  1   6     518      1   
  1   10    1096     2   
  1   21    2112     3   
  2   15    1635     4   
  2   15    2924     -1  
  4   14    1463     -1  
  5   14    1338     -1  
  5   18    3937     -1  
  5   47    4921     -1  
  6   24    4543     -1  
  9   39    7697     0   
  10  27    2230     1   
  12  19    1317     2   
  12  39    6337     -1  
  13  33    2600     -1  
  14  23    2409     -1  
  15  35    2567     -1  
  17  36    2381     4   
  19  46    1648     -1  
  20  39    3625     2   
  27  34    1007     3   
  27  43    3766     -1  
  28  41    2506     1   
  29  49    4117     -1  
  34  57    3752     -1  
  38  50    1445     3   
  44  49    521      0   
  46  54    2251     1   
End
