NMec = 2020
T = 27
P = 2
Profits not ignored
Best Profit = 36234
Best Assigned = 0
Solution time = 3.472e-02
Task date  Profit    P
  0   11    2183     0   
  8   24    2030     1   
  12  23    1846     0   
  17  40    5152     -1  
  21  27    1743     -1  
  22  116   9066     -1  
  27  43    3535     0   
  33  39    861      1   
  34  48    3936     -1  
  41  49    1135     1   
  45  58    2383     0   
  49  59    718      -1  
  52  61    1455     1   
  53  60    1797     -1  
  62  65    481      0   
  75  85    1833     0   
  77  110   4046     1   
  78  105   2350     -1  
  83  96    3289     -1  
  85  94    667      -1  
  89  109   2327     0   
  93  97    798      -1  
  99  113   2751     -1  
  103 120   3044     -1  
  114 127   3984     0   
  115 131   3354     1   
  116 130   2286     -1  
End
