NMec = 2020
T = 30
P = 7
Profits not ignored
Best Profit = 37976
Best Assigned = 7
Solution time = 5.629e+00
Task date  Profit    P
  1   34    3611     0   
  2   4     384      1   
  3   14    1176     2   
  3   41    3003     3   
  4   11    928      4   
  6   22    3579     1   
  7   11    885      5   
  8   18    2172     6   
  8   21    1521     -1  
  9   20    1045     -1  
  11  19    750      -1  
  12  27    3473     4   
  12  29    2931     5   
  14  19    1032     -1  
  15  33    4416     2   
  16  26    1196     -1  
  19  27    1735     6   
  19  32    1022     -1  
  20  27    959      -1  
  20  28    1066     -1  
  20  38    2779     -1  
  23  32    893      1   
  23  34    2040     -1  
  25  42    2073     -1  
  26  40    3033     -1  
  29  36    1240     4   
  29  39    1807     6   
  34  38    803      1   
  34  39    614      2   
  35  42    1329     0   
End
