NMec = 2020
T = 16
P = 8
Profits not ignored
Best Profit = 30126
Best Assigned = 32695
Solution time = 1.486e-03
Task date  Profit    P
  0   7     1164     0   
  0   23    2689     1   
  1   16    1264     2   
  2   9     1054     3   
  4   20    4398     4   
  4   26    4039     5   
  5   20    1781     6   
  7   8     186      7   
  7   20    3031     -1  
  7   27    2845     -1  
  9   27    4916     0   
  13  23    1313     3   
  15  24    1583     7   
  18  25    1287     2   
  22  27    712      4   
  23  29    1144     6   
End
