NMec = 2020
T = 37
P = 2
Profits not ignored
Best Profit = 59797
Best Assigned = 1736415839
Solution time = 4.137e+00
Task date  Profit    P
  1   165   31887    0   
  7   25    1221     1   
  9   28    2034     -1  
  12  32    4982     -1  
  19  25    655      -1  
  22  42    3919     -1  
  25  30    913      -1  
  33  43    1365     1   
  35  45    781      -1  
  45  52    837      1   
  46  155   13254    -1  
  53  79    4347     1   
  57  74    2436     -1  
  58  70    3423     -1  
  62  70    737      -1  
  69  71    294      -1  
  69  86    3685     -1  
  71  77    1596     -1  
  84  85    138      1   
  89  96    686      1   
  98  116   2533     1   
  104 116   1403     -1  
  115 136   2654     -1  
  120 135   1859     1   
  121 129   2385     -1  
  122 132   841      -1  
  123 137   2590     -1  
  129 140   3272     -1  
  129 150   2081     -1  
  130 141   1696     -1  
  135 154   3180     -1  
  140 144   1169     1   
  150 155   1168     1   
  153 164   1667     -1  
  161 175   3264     1   
  166 179   3029     0   
  179 182   492      1   
End
