NMec = 98495
T = 36
P = 7
Profits not ignored
Solution time = 1.029e+02
Best Profit = 60956
Terminal Cases = 7428765680
Task date  Profit    P
  0   21    4557     0   
  0   51    15307    1   
  1   5     642      2   
  1   15    1131     3   
  4   7     411      4   
  4   19    4372     5   
  8   28    4132     2   
  8   32    2505     4   
  9   17    1332     6   
  11  31    1840     -1  
  12  26    1567     -1  
  12  29    2296     -1  
  12  41    6063     -1  
  13  38    2355     -1  
  14  27    1251     -1  
  15  28    2605     -1  
  16  36    1933     3   
  17  30    1749     -1  
  18  29    1840     6   
  19  40    3129     -1  
  20  27    850      5   
  23  43    5461     0   
  24  38    1231     -1  
  27  34    1234     -1  
  27  35    1032     -1  
  28  49    5853     5   
  29  43    1585     2   
  32  45    1305     6   
  33  50    1358     4   
  35  43    977      -1  
  37  45    2125     3   
  38  46    2095     -1  
  39  51    1265     -1  
  40  44    422      -1  
  40  50    2235     -1  
  41  51    1423     -1  
End
