NMec = 98495
T = 26
P = 8
Profits not ignored
Solution time = 1.203e-01
Best Profit = 28847
Terminal Cases = 12816914
Task date  Profit    P
  0   19    3753     0   
  3   19    2069     1   
  4   12    1975     2   
  4   20    1994     3   
  5   20    914      4   
  6   11    744      5   
  6   17    1598     6   
  6   18    1735     7   
  6   18    2315     -1  
  7   25    2653     -1  
  8   25    1808     -1  
  8   31    2208     -1  
  11  22    1595     -1  
  11  29    2494     -1  
  13  21    1621     2   
  13  28    2232     5   
  14  23    1396     -1  
  16  23    1399     -1  
  17  26    1651     -1  
  18  20    155      6   
  18  30    1255     -1  
  18  30    2169     -1  
  18  31    1937     -1  
  19  27    2106     7   
  19  28    2325     -1  
  26  32    811      0   
End
