NMec = 98495
T = 34
P = 8
Profits not ignored
Solution time = 5.926e+01
Best Profit = 43118
Terminal Cases = 5448343616
Task date  Profit    P
  0   13    1890     0   
  0   18    4673     1   
  1   6     1280     2   
  4   32    3191     3   
  5   17    2449     4   
  5   39    4870     5   
  7   31    4155     2   
  8   16    2043     6   
  9   14    799      7   
  9   15    1502     -1  
  9   17    890      -1  
  10  16    1161     -1  
  11  18    454      -1  
  11  28    3487     -1  
  11  37    3464     -1  
  11  41    4211     -1  
  12  20    1307     -1  
  14  31    1801     0   
  16  25    1491     7   
  16  31    1612     -1  
  17  18    177      6   
  18  23    755      4   
  19  37    2738     1   
  21  37    962      6   
  23  35    2151     -1  
  24  31    1329     4   
  24  35    1700     -1  
  24  35    781      -1  
  25  38    2207     -1  
  27  35    1845     7   
  31  40    1508     -1  
  38  42    412      0   
  39  41    502      1   
  40  41    274      2   
End
