NMec = 98495
T = 24
P = 6
Profits not ignored
Solution time = 5.684e-02
Best Profit = 34121
Terminal Cases = 4112423
Task date  Profit    P
  3   24    2277     0   
  3   30    5952     1   
  4   7     884      2   
  5   22    3021     3   
  6   15    1074     4   
  7   10    526      5   
  7   18    1916     -1  
  7   27    3047     -1  
  11  39    6543     2   
  12  36    2073     5   
  14  16    475      -1  
  14  38    3807     -1  
  15  39    2517     -1  
  16  37    4109     4   
  18  31    2544     -1  
  21  38    2665     -1  
  23  28    1128     3   
  25  26    469      0   
  25  35    2062     -1  
  25  37    2634     -1  
  26  39    1193     -1  
  27  34    1584     0   
  29  37    1638     3   
  30  39    1814     -1  
End
