NMec = 98495
T = 35
P = 6
Profits not ignored
Solution time = 9.463e+00
Best Profit = 49955
Terminal Cases = 829922643
Task date  Profit    P
  0   12    3110     0   
  4   15    896      1   
  8   24    2061     2   
  9   24    927      3   
  9   32    2391     4   
  9   52    4265     5   
  9   53    9186     -1  
  10  21    2197     -1  
  10  24    1869     -1  
  11  24    2544     -1  
  12  42    3519     -1  
  13  20    2350     0   
  14  37    4175     -1  
  14  41    5950     -1  
  15  28    2581     -1  
  16  22    937      1   
  16  58    7022     -1  
  18  32    1819     -1  
  19  37    1654     -1  
  20  38    2694     -1  
  21  38    1753     0   
  22  30    1661     -1  
  25  31    1708     1   
  25  41    3474     2   
  27  47    3183     3   
  28  51    4421     -1  
  28  55    4423     -1  
  29  32    455      -1  
  29  44    2360     -1  
  32  43    1456     1   
  39  47    1576     0   
  43  47    604      2   
  43  53    2535     4   
  45  57    1703     1   
  50  55    797      0   
End
