NMec = 98495
T = 37
P = 6
Profits not ignored
Solution time = 2.280e+02
Best Profit = 54622
Terminal Cases = 20019630430
Task date  Profit    P
  0   15    1749     0   
  2   14    2409     1   
  3   17    2983     2   
  3   56    5024     3   
  4   9     599      4   
  4   9     1309     5   
  4   14    2099     -1  
  5   6     490      -1  
  10  19    1051     4   
  10  35    7009     5   
  11  19    1116     -1  
  11  28    4238     -1  
  11  33    2244     -1  
  12  20    2056     -1  
  16  29    2181     0   
  17  20    271      1   
  18  26    1528     2   
  18  26    1217     -1  
  18  39    2825     -1  
  19  24    756      -1  
  19  58    7714     -1  
  22  38    1710     1   
  24  32    2099     4   
  24  46    4507     -1  
  25  36    1692     -1  
  25  37    932      -1  
  26  60    4516     -1  
  31  38    1154     0   
  31  40    1161     2   
  34  61    2557     4   
  36  46    2050     5   
  39  50    2400     0   
  39  51    1364     1   
  42  52    750      2   
  46  54    2580     -1  
  48  58    1498     5   
  53  57    764      0   
End
