NMec = 98495
T = 22
P = 8
Profits not ignored
Solution time = 2.909e-02
Best Profit = 38579
Terminal Cases = 2773117
Task date  Profit    P
  0   6     937      0   
  0   18    1368     1   
  0   19    4720     2   
  0   23    2349     3   
  1   10    1112     4   
  1   21    2827     5   
  2   7     1357     6   
  3   15    2355     7   
  3   20    3058     -1  
  3   28    3222     -1  
  4   12    1078     -1  
  5   28    6823     -1  
  6   23    3506     -1  
  6   28    4506     -1  
  10  26    2898     0   
  12  17    1713     4   
  13  21    1421     6   
  18  26    1641     4   
  18  26    1123     7   
  19  29    930      1   
  20  29    2799     2   
  21  25    968      -1  
End
