NMec = 98495
T = 29
P = 6
Profits not ignored
Solution time = 5.595e-01
Best Profit = 44216
Terminal Cases = 67404840
Task date  Profit    P
  0   43    10920    0   
  2   14    1163     1   
  3   21    2243     2   
  5   19    3632     3   
  5   24    2210     4   
  6   13    1020     5   
  6   30    2979     -1  
  9   29    4841     -1  
  10  21    2759     -1  
  11  21    2077     -1  
  11  21    1195     -1  
  11  29    2295     -1  
  13  26    871      -1  
  15  19    574      1   
  15  23    1176     5   
  17  39    1962     -1  
  19  37    3810     -1  
  20  31    1880     1   
  23  36    1371     2   
  24  39    2082     3   
  26  33    1968     4   
  26  45    4903     5   
  28  37    1177     -1  
  29  36    1180     -1  
  29  40    1305     -1  
  31  45    3428     -1  
  33  36    612      1   
  33  44    2221     -1  
  45  46    334      0   
End
