NMec = 98495
T = 16
P = 3
Profits not ignored
Solution time = 2.508e-04
Best Profit = 22141
Terminal Cases = 14944
Task date  Profit    P
  1   15    2437     0   
  7   11    765      1   
  9   19    1429     2   
  13  27    1807     1   
  17  46    8284     0   
  20  25    402      2   
  23  33    1575     -1  
  23  35    1163     -1  
  25  43    3708     -1  
  28  53    2856     1   
  32  36    442      2   
  32  40    1300     -1  
  34  36    320      -1  
  35  42    898      -1  
  36  47    2988     -1  
  46  51    512      2   
End
