NMec = 98495
T = 14
P = 2
Profits not ignored
Solution time = 1.641e-05
Best Profit = 25911
Terminal Cases = 1260
Task date  Profit    P
  0   62    14348    0   
  2   11    1040     1   
  12  23    1295     1   
  13  28    2678     -1  
  14  39    5837     -1  
  15  60    9844     -1  
  17  39    6073     -1  
  21  33    1371     -1  
  31  45    1873     1   
  37  54    2504     -1  
  41  51    2745     -1  
  43  52    1231     -1  
  47  48    303      1   
  52  68    1705     1   
End
