NMec = 98495
T = 37
P = 2
Profits not ignored
Solution time = 8.787e-01
Best Profit = 44961
Terminal Cases = 73942667
Task date  Profit    P
  0   19    2587     0   
  10  19    788      1   
  12  31    5019     -1  
  13  178   12162    -1  
  18  25    718      -1  
  19  29    938      -1  
  23  46    4927     0   
  26  42    4026     1   
  26  141   10662    -1  
  30  51    4919     -1  
  42  63    3645     -1  
  51  56    470      0   
  56  67    908      1   
  56  83    2056     -1  
  60  74    2366     0   
  65  86    1526     -1  
  68  80    2314     1   
  69  92    6118     -1  
  72  80    1180     -1  
  75  89    997      0   
  76  114   5092     -1  
  80  85    1039     -1  
  81  87    1299     1   
  83  122   3633     -1  
  84  95    1432     -1  
  84  96    1240     -1  
  87  90    886      -1  
  90  102   3187     0   
  96  103   946      1   
  100 179   8109     -1  
  104 123   1495     0   
  107 121   3623     1   
  126 133   1332     0   
  132 134   547      1   
  132 142   1792     -1  
  163 167   1239     0   
  167 180   1433     1   
End
