NMec = 98495
T = 37
P = 8
Profits not ignored
Solution time = 2.934e+02
Best Profit = 46785
Terminal Cases = 27983415524
Task date  Profit    P
  0   8     1077     0   
  0   20    5191     1   
  0   46    7733     2   
  1   26    2709     3   
  2   8     1262     4   
  2   17    3367     5   
  5   7     632      6   
  5   21    2178     7   
  6   23    1886     -1  
  7   9     380      -1  
  7   21    3880     -1  
  10  29    2008     0   
  12  13    308      4   
  12  15    929      6   
  12  19    2301     -1  
  12  30    3359     -1  
  12  35    3671     -1  
  15  25    1186     4   
  16  17    207      6   
  16  20    698      -1  
  16  25    1391     -1  
  16  26    753      -1  
  16  27    1236     -1  
  17  25    783      -1  
  17  37    2654     -1  
  17  38    2692     -1  
  18  25    1143     5   
  21  43    2028     1   
  23  29    787      6   
  25  29    682      7   
  26  32    1064     4   
  26  36    1329     5   
  27  40    2482     3   
  28  34    604      -1  
  32  33    176      0   
  33  38    1302     4   
  40  44    759      0   
End
