NMec = 98495
T = 27
P = 4
Profits not ignored
Solution time = 8.691e-02
Best Profit = 32199
Terminal Cases = 9467821
Task date  Profit    P
  6   29    3870     0   
  8   12    1150     1   
  8   17    963      2   
  8   53    6151     3   
  9   12    441      -1  
  11  26    1359     -1  
  15  23    954      1   
  17  38    3294     -1  
  18  57    4255     2   
  18  64    7391     -1  
  21  43    2372     -1  
  24  31    747      1   
  24  41    2925     -1  
  34  49    1222     0   
  36  40    800      1   
  36  55    2566     -1  
  37  41    447      -1  
  37  45    761      -1  
  37  52    1447     -1  
  43  60    2922     1   
  45  66    3247     -1  
  47  51    467      -1  
  47  56    1119     -1  
  48  61    3236     -1  
  53  65    1590     0   
  54  64    1065     3   
  57  66    1512     -1  
End
