NMec = 98495
T = 38
P = 5
Profits not ignored
Solution time = 1.873e+02
Best Profit = 59529
Terminal Cases = 16721726962
Task date  Profit    P
  1   23    4243     0   
  2   5     871      1   
  3   21    2075     2   
  5   10    870      3   
  5   12    1759     4   
  5   14    951      -1  
  7   25    3611     1   
  8   32    6994     -1  
  12  27    1372     3   
  16  31    4651     4   
  23  31    2146     2   
  24  43    3686     0   
  25  31    707      -1  
  26  43    1813     1   
  27  38    1090     -1  
  28  32    684      3   
  28  45    1772     -1  
  28  47    4155     -1  
  31  50    5733     -1  
  32  45    2001     2   
  32  49    4891     4   
  33  51    2103     3   
  34  43    954      -1  
  34  53    3999     -1  
  39  58    1851     -1  
  40  46    1231     -1  
  40  47    548      -1  
  41  46    388      -1  
  41  55    1683     -1  
  42  51    687      -1  
  49  58    1227     0   
  49  73    1869     1   
  50  65    1847     2   
  53  64    2525     3   
  55  67    2388     4   
  55  70    2848     -1  
  59  65    862      0   
  60  71    1463     -1  
End
