NMec = 98495
T = 14
P = 7
Profits not ignored
Solution time = 2.013e-04
Best Profit = 24737
Terminal Cases = 14528
Task date  Profit    P
  0   16    2182     0   
  0   19    4990     1   
  1   2     207      2   
  2   26    4336     3   
  3   21    1220     2   
  4   19    3321     4   
  5   28    3278     5   
  6   12    1268     6   
  9   13    574      -1  
  9   18    1628     -1  
  9   19    1132     -1  
  10  20    1938     -1  
  20  26    1944     0   
  20  28    913      1   
End
