NMec = 98495
T = 15
P = 7
Profits not ignored
Solution time = 2.303e-04
Best Profit = 24236
Terminal Cases = 22300
Task date  Profit    P
  0   17    2722     0   
  0   22    2798     1   
  1   23    1917     2   
  1   27    2098     3   
  3   22    2260     4   
  3   27    3245     5   
  4   11    2272     6   
  5   10    446      -1  
  5   21    4428     -1  
  6   19    2690     -1  
  6   20    3264     -1  
  6   28    2698     -1  
  10  16    973      -1  
  12  20    1777     6   
  19  25    1032     0   
End
