NMec = 98495
T = 17
P = 3
Profits not ignored
Solution time = 9.277e-04
Best Profit = 20253
Terminal Cases = 52640
Task date  Profit    P
  2   9     1705     0   
  3   8     739      1   
  7   11    1245     2   
  9   25    1097     1   
  10  20    1028     0   
  10  25    2609     -1  
  12  29    1723     2   
  21  26    1323     0   
  32  45    2970     0   
  35  43    921      1   
  38  53    1267     2   
  39  53    2846     -1  
  43  51    1250     -1  
  44  48    1005     1   
  46  55    2139     0   
  48  55    581      -1  
  48  55    697      -1  
End
