NMec = 98495
T = 25
P = 6
Profits not ignored
Solution time = 5.109e-02
Best Profit = 35941
Terminal Cases = 5511045
Task date  Profit    P
  0   18    3454     0   
  0   21    2876     1   
  1   11    1640     2   
  1   13    2406     3   
  1   37    8337     4   
  2   27    4818     5   
  3   11    1163     -1  
  4   17    1519     -1  
  5   23    3891     -1  
  5   40    3682     -1  
  6   11    1446     -1  
  6   30    3311     -1  
  7   31    4147     -1  
  9   31    3767     -1  
  10  17    422      -1  
  13  20    973      2   
  14  35    3833     3   
  15  23    1482     -1  
  17  41    2647     -1  
  19  22    313      0   
  22  31    1278     1   
  25  31    1208     0   
  26  32    1080     2   
  28  38    1566     5   
  29  36    1828     -1  
End
