NMec = 98495
T = 16
P = 7
Profits not ignored
Solution time = 5.738e-04
Best Profit = 25261
Terminal Cases = 45048
Task date  Profit    P
  0   20    1272     0   
  1   26    5507     1   
  2   9     875      2   
  2   19    1818     3   
  2   22    2980     4   
  4   27    3299     5   
  5   17    1430     6   
  5   20    4354     -1  
  5   23    2268     -1  
  6   14    1304     -1  
  7   22    1516     -1  
  9   23    1789     -1  
  10  16    1620     2   
  11  21    2225     -1  
  20  25    1353     2   
  24  28    582      0   
End
