NMec = 98495
T = 33
P = 4
Profits not ignored
Solution time = 2.459e+00
Best Profit = 48617
Terminal Cases = 251731552
Task date  Profit    P
  2   9     1313     0   
  4   16    3256     1   
  9   22    831      2   
  10  27    2449     0   
  10  32    5664     3   
  11  24    2249     -1  
  13  15    338      -1  
  13  34    5566     -1  
  14  23    1506     -1  
  14  50    8024     -1  
  14  73    5195     -1  
  15  26    2414     -1  
  16  27    1107     -1  
  16  34    2492     -1  
  18  28    705      1   
  18  31    1117     -1  
  20  38    2922     -1  
  24  43    3499     2   
  28  36    842      0   
  29  50    4317     1   
  30  38    1152     -1  
  32  50    3592     -1  
  35  54    4899     3   
  44  48    854      0   
  44  65    3695     2   
  47  51    1099     -1  
  49  61    1753     0   
  54  77    4608     1   
  60  66    648      3   
  60  75    3120     -1  
  66  73    626      0   
  70  76    1215     2   
  76  79    525      0   
End
