NMec = 98495
T = 24
P = 5
Profits not ignored
Solution time = 2.829e-02
Best Profit = 33772
Terminal Cases = 2872812
Task date  Profit    P
  0   6     754      0   
  0   22    5636     1   
  1   34    5975     2   
  2   15    2469     3   
  4   22    2338     4   
  5   23    1862     -1  
  8   25    1472     0   
  8   47    6399     -1  
  9   20    1701     -1  
  11  20    666      -1  
  14  39    3771     -1  
  17  27    1331     3   
  17  41    4068     -1  
  21  29    2128     -1  
  21  35    2085     -1  
  22  41    3030     -1  
  27  33    1113     0   
  27  47    2185     1   
  28  35    734      3   
  29  44    1410     4   
  30  37    1114     -1  
  34  37    578      0   
  34  45    758      -1  
  41  45    1343     0   
End
