NMec = 98495
T = 20
P = 2
Profits not ignored
Solution time = 1.913e-04
Best Profit = 30768
Terminal Cases = 18038
Task date  Profit    P
  1   66    12844    0   
  3   22    4537     1   
  4   41    3407     -1  
  19  32    1075     -1  
  26  33    560      1   
  27  32    791      -1  
  27  35    2480     -1  
  30  35    629      -1  
  32  55    2902     -1  
  33  49    3647     -1  
  38  45    1116     1   
  38  61    1966     -1  
  40  41    351      -1  
  46  65    5021     1   
  59  75    3186     -1  
  59  81    4000     -1  
  65  72    1383     -1  
  65  88    4564     -1  
  71  87    2300     0   
  74  82    2470     1   
End
