NMec = 98495
T = 27
P = 8
Profits not ignored
Solution time = 2.579e-01
Best Profit = 34831
Terminal Cases = 29284548
Task date  Profit    P
  0   29    4126     0   
  2   9     821      1   
  3   9     363      2   
  3   20    3866     3   
  3   22    2671     4   
  3   22    2937     5   
  4   19    3925     6   
  6   18    3095     7   
  6   20    1931     -1  
  6   24    2705     -1  
  7   19    1900     -1  
  7   21    1834     -1  
  10  22    1240     1   
  10  27    1640     2   
  12  27    3036     -1  
  13  25    1287     -1  
  13  33    3202     -1  
  14  16    339      -1  
  16  20    650      -1  
  16  22    1030     -1  
  17  30    2668     -1  
  18  32    1835     -1  
  19  20    348      7   
  19  31    2240     -1  
  22  31    1573     3   
  23  24    119      1   
  24  33    2521     4   
End
