NMec = 98495
T = 32
P = 1
Profits not ignored
Solution time = 1.685e-02
Best Profit = 42876
Terminal Cases = 1505976
Task date  Profit    P
  16  30    1542     0   
  19  250   35548    -1  
  21  44    3162     -1  
  51  73    3448     0   
  57  68    1778     -1  
  62  69    1144     -1  
  62  118   5326     -1  
  69  300   28877    -1  
  89  111   1713     0   
  95  102   1307     -1  
  106 113   743      -1  
  112 131   4753     0   
  125 142   1598     -1  
  134 141   1258     0   
  139 147   1740     -1  
  145 167   5863     0   
  146 162   1960     -1  
  153 169   2723     -1  
  164 166   456      -1  
  168 182   2140     0   
  177 185   888      -1  
  191 208   3356     0   
  194 200   734      -1  
  194 206   2548     -1  
  201 206   617      -1  
  218 231   1042     0   
  220 229   1206     -1  
  225 234   1309     -1  
  251 264   1450     0   
  259 275   3116     -1  
  286 304   2482     0   
  305 314   1730     0   
End
