NMec = 98495
T = 37
P = 1
Profits not ignored
Solution time = 2.276e-01
Best Profit = 49092
Terminal Cases = 14400001
Task date  Profit    P
  1   352   49092    0   
  14  36    6729     -1  
  26  36    1423     -1  
  26  47    4582     -1  
  35  46    2882     -1  
  38  39    215      -1  
  43  56    1318     -1  
  45  60    2897     -1  
  46  51    1018     -1  
  53  63    1392     -1  
  71  92    1500     -1  
  102 116   3497     -1  
  108 119   1482     -1  
  126 139   3915     -1  
  130 136   1203     -1  
  131 146   2067     -1  
  131 149   1797     -1  
  150 173   3218     -1  
  151 168   3459     -1  
  166 188   4549     -1  
  173 198   4666     -1  
  195 204   2259     -1  
  207 210   406      -1  
  216 229   2375     -1  
  220 239   3391     -1  
  225 237   2004     -1  
  227 232   1408     -1  
  258 264   1735     -1  
  263 271   1229     -1  
  284 290   622      -1  
  295 310   2636     -1  
  296 318   2481     -1  
  303 319   1953     -1  
  309 328   2518     -1  
  341 352   1034     -1  
  344 355   2862     -1  
  348 357   920      -1  
End
