NMec = 98495
T = 39
P = 4
Profits not ignored
Solution time = 1.060e+02
Best Profit = 56102
Terminal Cases = 7732589676
Task date  Profit    P
  0   75    14765    0   
  7   15    781      1   
  11  36    4636     2   
  17  24    1371     1   
  21  25    479      3   
  21  46    5805     -1  
  21  47    2776     -1  
  23  27    472      -1  
  23  37    1869     -1  
  23  43    3001     -1  
  26  34    1404     1   
  30  34    437      3   
  31  41    1792     -1  
  33  37    895      -1  
  33  42    2294     -1  
  34  48    3099     -1  
  36  92    8157     1   
  37  55    2506     2   
  40  58    4570     3   
  45  63    3247     -1  
  46  54    1848     -1  
  47  58    1825     -1  
  47  64    1621     -1  
  54  71    2445     -1  
  61  72    1692     2   
  61  77    1397     3   
  63  70    1646     -1  
  64  79    2721     -1  
  67  81    1594     -1  
  69  85    1081     -1  
  70  88    3138     -1  
  70  90    1357     -1  
  77  83    1291     0   
  78  93    1475     2   
  79  93    2370     3   
  82  95    2458     -1  
  82  97    1697     -1  
  85  95    1861     0   
  87  94    2256     -1  
End
