NMec = 98495
T = 33
P = 6
Profits not ignored
Solution time = 2.293e+00
Best Profit = 42181
Terminal Cases = 193706688
Task date  Profit    P
  0   19    3681     0   
  0   31    2418     1   
  1   20    1503     2   
  1   50    6552     3   
  2   14    1235     4   
  3   20    2095     5   
  9   35    4212     -1  
  11  20    1791     -1  
  13  26    1618     -1  
  13  36    2174     -1  
  15  34    1782     4   
  16  32    2402     -1  
  16  40    3344     -1  
  17  25    979      -1  
  17  42    6321     -1  
  17  50    2631     -1  
  19  29    1494     -1  
  19  43    2361     -1  
  20  33    1493     0   
  24  36    2481     2   
  24  38    1837     5   
  24  48    2222     -1  
  26  41    1872     -1  
  28  41    1423     -1  
  29  44    3851     -1  
  29  47    5131     -1  
  31  42    2709     -1  
  31  47    4334     -1  
  35  47    3212     0   
  41  51    1361     1   
  41  53    1510     2   
  42  53    1037     4   
  50  54    614      0   
End
