NMec = 98495
T = 39
P = 8
Profits not ignored
Solution time = 1.513e+02
Best Profit = 51047
Terminal Cases = 12689080862
Task date  Profit    P
  1   16    4123     0   
  3   28    3121     1   
  3   35    2921     2   
  4   15    2252     3   
  4   21    3762     4   
  5   13    1090     5   
  5   18    2452     6   
  5   28    2277     7   
  7   9     333      -1  
  7   28    1908     -1  
  7   37    5291     -1  
  8   38    5537     -1  
  11  27    2105     -1  
  11  28    3034     -1  
  11  35    6331     -1  
  12  20    867      -1  
  12  29    3701     -1  
  12  31    1522     -1  
  13  30    3605     -1  
  16  36    2017     3   
  18  27    817      0   
  18  27    766      5   
  18  35    2552     -1  
  18  37    1788     -1  
  19  22    313      6   
  19  33    1633     -1  
  20  22    665      -1  
  20  27    1073     -1  
  20  29    1745     -1  
  22  28    1359     4   
  23  31    1126     6   
  23  41    4497     -1  
  24  26    353      -1  
  25  38    2704     -1  
  26  32    1205     -1  
  28  42    2400     0   
  32  46    1791     1   
  34  37    993      4   
  38  43    1397     2   
End
