NMec = 98495
T = 31
P = 2
Profits not ignored
Solution time = 1.092e-01
Best Profit = 45966
Terminal Cases = 11940280
Task date  Profit    P
  7   21    3151     0   
  8   20    2065     1   
  12  29    3966     -1  
  20  81    7005     -1  
  21  36    3174     1   
  28  32    1011     0   
  29  38    772      -1  
  32  47    3991     -1  
  57  60    873      0   
  59  129   12379    1   
  62  82    4542     0   
  68  112   7299     -1  
  69  80    2044     -1  
  70  75    1736     -1  
  73  85    1346     -1  
  76  87    2010     -1  
  76  100   3470     -1  
  82  90    680      -1  
  83  104   3681     0   
  84  89    862      -1  
  88  103   1183     -1  
  105 123   4426     0   
  115 116   424      -1  
  116 122   1415     -1  
  118 135   4025     -1  
  119 128   1421     -1  
  120 132   798      -1  
  129 153   5043     0   
  132 133   193      1   
  136 154   1633     1   
  137 141   560      -1  
End
