NMec = 98495
T = 21
P = 2
Profits not ignored
Solution time = 2.723e-04
Best Profit = 28632
Terminal Cases = 28336
Task date  Profit    P
  3   11    1560     0   
  7   26    1914     1   
  9   21    2319     -1  
  12  46    9465     0   
  19  41    2828     -1  
  22  53    3254     -1  
  26  47    3459     -1  
  27  54    2405     1   
  29  42    1640     -1  
  30  44    2657     -1  
  30  46    1793     -1  
  37  42    772      -1  
  38  53    1492     -1  
  39  53    1743     -1  
  46  61    4484     -1  
  50  58    1019     0   
  62  82    3512     0   
  70  76    1212     1   
  72  86    2670     -1  
  74  91    1396     -1  
  88  97    946      0   
End
