NMec = 98495
T = 36
P = 6
Profits not ignored
Solution time = 5.016e+01
Best Profit = 48323
Terminal Cases = 4475011580
Task date  Profit    P
  0   11    1644     0   
  1   9     2221     1   
  3   55    7085     2   
  6   21    3259     3   
  7   18    1345     4   
  7   21    1936     5   
  8   17    1120     -1  
  9   15    1246     -1  
  10  42    7048     1   
  11  20    1174     -1  
  12  19    612      0   
  12  27    2189     -1  
  12  57    6993     -1  
  13  19    542      -1  
  15  56    6295     -1  
  15  57    6531     -1  
  16  23    969      -1  
  16  28    1533     -1  
  17  39    2497     -1  
  18  29    2387     -1  
  19  31    1818     4   
  22  31    1497     0   
  23  33    1193     3   
  23  44    2932     5   
  23  49    3996     -1  
  26  52    4242     -1  
  27  42    1647     -1  
  30  45    1244     -1  
  34  37    583      0   
  40  56    1912     0   
  40  57    1628     3   
  43  54    2777     1   
  44  58    1675     4   
  49  52    1125     5   
  49  56    1123     -1  
  57  59    228      0   
End
