NMec = 98495
T = 15
P = 1
Profits not ignored
Solution time = 2.155e-05
Best Profit = 22838
Terminal Cases = 2101
Task date  Profit    P
  3   9     644      0   
  4   19    1724     -1  
  8   146   22838    -1  
  18  22    528      0   
  30  42    2844     0   
  36  53    2277     -1  
  38  40    417      -1  
  44  65    1792     0   
  66  70    912      0   
  83  92    1443     0   
  83  101   4407     -1  
  99  103   997      0   
  116 130   2249     0   
  137 145   948      0   
  139 143   658      -1  
End
