NMec = 98495
T = 32
P = 4
Profits not ignored
Solution time = 6.394e-01
Best Profit = 45206
Terminal Cases = 69150094
Task date  Profit    P
  0   79    15523    0   
  2   19    2048     1   
  3   10    1758     2   
  4   48    5768     3   
  4   77    5828     -1  
  5   26    2736     -1  
  7   18    1322     -1  
  8   76    6188     -1  
  10  13    840      -1  
  10  23    1516     -1  
  15  34    2844     2   
  16  36    3777     -1  
  17  30    3363     -1  
  19  46    4434     -1  
  20  33    1246     1   
  21  39    1910     -1  
  22  33    1827     -1  
  24  36    1068     -1  
  25  27    272      -1  
  25  27    282      -1  
  25  40    2174     -1  
  29  32    523      -1  
  29  43    1504     -1  
  37  40    416      1   
  40  45    1107     2   
  43  62    3704     1   
  44  45    151      -1  
  46  51    612      2   
  54  75    4913     2   
  55  62    1167     3   
  58  70    1465     -1  
  65  76    1960     1   
End
