NMec = 98495
T = 39
P = 1
Profits not ignored
Solution time = 1.988e-01
Best Profit = 63161
Terminal Cases = 13576212
Task date  Profit    P
  11  358   23675    0   
  23  310   27955    -1  
  28  32    1196     -1  
  34  376   61965    -1  
  41  55    2793     -1  
  47  64    1474     -1  
  52  66    1418     -1  
  54  63    1342     -1  
  62  86    3471     -1  
  64  79    2843     -1  
  66  87    3239     -1  
  95  108   2220     -1  
  113 183   15410    -1  
  113 248   17784    -1  
  136 151   1852     -1  
  146 160   2947     -1  
  149 160   1401     -1  
  155 158   277      -1  
  155 175   1901     -1  
  166 188   3378     -1  
  179 345   39720    -1  
  186 200   1902     -1  
  206 219   3513     -1  
  208 215   885      -1  
  222 234   2264     -1  
  224 240   2391     -1  
  241 245   373      -1  
  243 257   2500     -1  
  251 253   486      -1  
  254 270   1669     -1  
  265 268   603      -1  
  279 283   1183     -1  
  305 322   2543     -1  
  306 315   2281     -1  
  321 329   1717     -1  
  333 345   2282     -1  
  354 371   1757     -1  
  356 376   3104     -1  
  370 385   1354     0   
End
