NMec = 98495
T = 17
P = 8
Profits not ignored
Solution time = 1.101e-03
Best Profit = 23177
Terminal Cases = 99622
Task date  Profit    P
  1   7     1021     0   
  1   14    1396     1   
  2   16    3651     2   
  2   26    2203     3   
  3   18    1933     4   
  3   23    3342     5   
  5   14    1945     6   
  5   18    1562     7   
  6   14    1586     -1  
  6   19    1162     -1  
  9   26    3308     0   
  11  17    677      -1  
  11  27    1282     -1  
  13  21    1067     -1  
  14  26    1513     -1  
  15  23    1032     1   
  16  22    1594     6   
End
