NMec = 98495
T = 25
P = 2
Profits not ignored
Solution time = 1.112e-02
Best Profit = 46060
Terminal Cases = 1137602
Task date  Profit    P
  4   6     420      0   
  5   91    23839    1   
  7   10    896      0   
  9   22    1538     -1  
  10  113   16958    -1  
  24  31    1535     0   
  29  64    9159     -1  
  30  34    641      -1  
  30  53    3433     -1  
  35  48    2819     0   
  48  63    2646     -1  
  49  61    2325     0   
  55  62    1301     -1  
  65  76    1580     0   
  70  73    344      -1  
  70  80    2445     -1  
  73  83    1149     -1  
  81  91    1203     0   
  82  86    1278     -1  
  83  95    1196     -1  
  89  101   2131     -1  
  95  115   2535     0   
  100 109   2048     1   
  104 112   1095     -1  
  106 120   2715     -1  
End
