NMec = 98495
T = 40
P = 1
Profits not ignored
Solution time = 3.050e+00
Best Profit = 65510
Terminal Cases = 235726866
Task date  Profit    P
  6   18    2364     0   
  7   16    2757     -1  
  7   344   59751    -1  
  38  54    1607     0   
  46  54    1400     -1  
  64  81    1828     0   
  89  93    466      0   
  100 107   1250     0   
  109 122   1777     0   
  125 139   1118     0   
  147 160   1879     0   
  184 190   896      0   
  195 204   1154     0   
  215 225   1010     0   
  220 232   1025     -1  
  221 226   413      -1  
  222 243   3516     -1  
  223 250   5622     -1  
  230 244   3748     0   
  231 236   500      -1  
  239 248   947      -1  
  248 263   2035     0   
  256 271   2242     -1  
  272 282   1150     0   
  278 284   883      -1  
  286 292   1047     0   
  293 314   3595     0   
  296 313   3723     -1  
  307 323   2807     -1  
  310 311   274      -1  
  310 321   2399     -1  
  315 336   2340     0   
  325 348   2324     -1  
  329 337   1672     -1  
  345 370   4370     0   
  346 357   1882     -1  
  354 364   2464     -1  
  362 368   561      -1  
  366 374   1133     -1  
  378 385   1389     0   
End
