NMec = 98495
T = 27
P = 6
Profits not ignored
Solution time = 1.977e-01
Best Profit = 38804
Terminal Cases = 23966858
Task date  Profit    P
  0   24    4233     0   
  0   24    4129     1   
  0   44    7478     2   
  1   12    1899     3   
  1   20    2833     4   
  1   34    5126     5   
  2   36    5167     -1  
  5   6     162      -1  
  5   22    3533     -1  
  6   21    2141     -1  
  7   13    1226     -1  
  7   14    1272     -1  
  7   19    975      -1  
  9   28    4166     -1  
  11  44    3960     -1  
  13  24    959      3   
  14  33    2261     -1  
  18  33    2852     -1  
  19  33    1408     -1  
  21  43    3453     4   
  25  28    1017     0   
  26  33    1222     1   
  29  35    677      0   
  32  41    992      3   
  33  39    1081     -1  
  34  43    2251     1   
  35  38    661      5   
End
