NMec = 98495
T = 39
P = 6
Profits not ignored
Solution time = 4.429e+02
Best Profit = 57479
Terminal Cases = 38566391007
Task date  Profit    P
  0   63    10076    0   
  0   64    6411     1   
  1   9     1089     2   
  1   24    3173     3   
  2   47    10964    4   
  4   21    1923     5   
  6   18    1605     -1  
  7   18    2059     -1  
  10  22    1496     2   
  13  21    1693     -1  
  14  26    3166     -1  
  15  23    832      -1  
  15  26    1714     -1  
  15  29    2944     -1  
  16  22    1750     -1  
  18  27    1839     -1  
  19  39    2530     -1  
  22  35    2724     5   
  23  28    753      2   
  23  41    4001     -1  
  27  37    1525     3   
  27  45    3611     -1  
  29  47    2182     2   
  30  40    1250     -1  
  31  37    1705     -1  
  32  45    1778     -1  
  34  41    842      -1  
  35  45    2151     -1  
  37  50    1375     5   
  38  46    785      3   
  40  46    598      -1  
  40  53    2376     -1  
  41  61    1298     -1  
  43  54    1938     -1  
  44  61    3726     -1  
  48  63    2013     2   
  50  55    932      3   
  54  63    1061     4   
  56  62    942      3   
End
