NMec = 98495
T = 34
P = 4
Profits not ignored
Solution time = 4.491e+00
Best Profit = 56652
Terminal Cases = 402710208
Task date  Profit    P
  2   12    1797     0   
  2   82    7230     1   
  3   22    3020     2   
  3   80    17877    3   
  5   16    1714     -1  
  5   27    4436     -1  
  6   20    1365     -1  
  17  77    11484    0   
  19  32    1041     -1  
  20  31    1000     -1  
  20  83    8985     -1  
  21  26    1248     -1  
  21  40    2623     -1  
  22  34    2560     -1  
  28  48    3246     2   
  29  42    1863     -1  
  30  45    3113     -1  
  34  80    4574     -1  
  36  44    812      -1  
  36  44    2432     -1  
  37  52    2393     -1  
  39  56    2840     -1  
  45  55    2682     -1  
  56  79    2310     2   
  58  67    1544     -1  
  58  71    1505     -1  
  61  82    4754     -1  
  63  69    728      -1  
  65  73    819      -1  
  65  83    2796     -1  
  69  72    725      -1  
  74  77    634      -1  
  76  81    757      -1  
  81  83    491      0   
End
