NMec = 98495
T = 29
P = 4
Profits not ignored
Solution time = 4.908e-01
Best Profit = 39540
Terminal Cases = 52647208
Task date  Profit    P
  1   10    817      0   
  3   24    3353     1   
  4   11    1706     2   
  5   11    1170     3   
  10  29    1928     -1  
  10  68    4335     -1  
  13  31    1756     0   
  15  23    1007     2   
  15  66    9150     3   
  17  31    3348     -1  
  17  39    3227     -1  
  25  45    2054     1   
  26  31    660      2   
  32  36    1230     0   
  36  42    1026     2   
  38  54    1694     0   
  39  41    243      -1  
  40  57    3123     -1  
  43  64    4958     2   
  44  56    2566     -1  
  45  50    691      -1  
  49  62    2060     1   
  49  65    1419     -1  
  53  65    1617     -1  
  53  69    3850     -1  
  55  64    2380     0   
  56  63    980      -1  
  56  72    1927     -1  
  70  72    280      0   
End
