NMec = 98495
T = 21
P = 6
Profits not ignored
Solution time = 1.020e-02
Best Profit = 28372
Terminal Cases = 861319
Task date  Profit    P
  0   11    2428     0   
  0   23    3480     1   
  1   11    945      2   
  1   27    4386     3   
  2   4     326      4   
  3   9     524      5   
  3   14    1192     -1  
  4   11    1456     -1  
  7   20    2866     4   
  8   12    798      -1  
  8   14    500      -1  
  9   29    1604     -1  
  10  13    768      5   
  10  26    1647     -1  
  12  32    4773     0   
  12  32    4699     2   
  15  21    553      5   
  16  29    989      -1  
  17  28    1996     -1  
  17  34    2666     -1  
  20  29    1833     -1  
End
