NMec = 98495
T = 33
P = 5
Profits not ignored
Solution time = 3.947e+00
Best Profit = 50230
Terminal Cases = 347202546
Task date  Profit    P
  0   64    13827    0   
  3   10    1346     1   
  4   10    1416     2   
  4   21    2513     3   
  5   20    1529     4   
  7   53    4247     -1  
  8   23    2000     -1  
  10  25    3545     -1  
  13  21    2106     1   
  15  29    1980     2   
  16  56    5074     -1  
  18  32    1250     -1  
  19  29    2262     -1  
  22  27    605      1   
  22  43    4657     3   
  24  39    2522     4   
  24  40    3500     -1  
  25  37    918      -1  
  25  42    2361     -1  
  28  39    2973     1   
  30  38    670      2   
  31  47    2489     -1  
  31  49    1394     -1  
  31  52    3138     -1  
  33  42    1708     -1  
  37  53    2875     -1  
  37  54    2457     -1  
  41  49    1558     1   
  42  53    1429     2   
  43  45    282      4   
  46  57    2706     3   
  47  60    3937     4   
  54  61    464      1   
End
