NMec = 98495
T = 28
P = 5
Profits not ignored
Solution time = 8.392e-01
Best Profit = 33014
Terminal Cases = 117597568
Task date  Profit    P
  5   17    2041     0   
  7   14    721      1   
  8   12    497      2   
  9   11    811      3   
  9   20    2867     4   
  10  16    1188     -1  
  10  31    3425     -1  
  10  36    3601     -1  
  12  23    1526     3   
  12  29    1419     -1  
  14  17    738      2   
  16  22    896      1   
  16  25    1197     -1  
  21  25    1011     0   
  21  40    5060     2   
  23  30    970      1   
  24  40    2187     3   
  25  38    2065     4   
  30  34    919      0   
  31  35    466      1   
  34  38    456      -1  
  37  38    513      0   
  37  44    934      1   
  40  53    3508     0   
  44  49    444      2   
  44  55    1398     3   
  49  55    1509     1   
  51  55    804      2   
End
