NMec = 98495
T = 40
P = 3
Profits not ignored
Solution time = 4.655e+01
Best Profit = 46216
Terminal Cases = 3858207000
Task date  Profit    P
  0   114   13301    0   
  2   124   10313    1   
  6   12    1600     2   
  13  21    1594     2   
  27  48    3470     2   
  29  38    1857     -1  
  29  48    1799     -1  
  29  53    2445     -1  
  31  56    3331     -1  
  32  48    2169     -1  
  36  51    3462     -1  
  38  40    296      -1  
  44  48    577      -1  
  45  56    971      -1  
  47  62    2078     -1  
  48  53    659      -1  
  49  50    353      2   
  49  67    3080     -1  
  51  73    1797     2   
  54  77    2308     -1  
  59  73    2256     -1  
  64  71    1979     -1  
  67  75    1280     -1  
  75  98    4479     2   
  77  79    683      -1  
  77  87    1212     -1  
  81  98    4980     -1  
  83  105   4224     -1  
  83  118   2856     -1  
  92  93    437      -1  
  92  113   3196     -1  
  93  104   2346     -1  
  100 112   1671     2   
  103 111   1987     -1  
  107 131   2528     -1  
  108 117   1517     -1  
  108 118   1019     -1  
  108 120   2440     -1  
  114 119   1715     2   
  125 128   885      0   
End
