NMec = 98495
T = 40
P = 7
Profits not ignored
Solution time = 9.794e+02
Best Profit = 64189
Terminal Cases = 72443968708
Task date  Profit    P
  1   16    4332     0   
  1   56    3559     1   
  2   7     485      2   
  2   22    3631     3   
  2   53    11994    4   
  4   12    1363     5   
  9   30    3809     2   
  10  26    1969     6   
  10  27    3016     -1  
  10  29    1848     -1  
  11  18    1334     -1  
  12  22    1968     -1  
  13  16    512      5   
  14  24    1493     -1  
  16  55    10970    -1  
  17  26    834      0   
  18  39    3432     5   
  20  46    6055     -1  
  21  31    1157     -1  
  21  33    1675     -1  
  21  39    3416     -1  
  23  32    1023     3   
  23  41    3272     -1  
  24  36    2005     -1  
  26  30    529      -1  
  28  33    523      0   
  30  48    2179     6   
  31  46    2164     2   
  33  46    1468     3   
  33  52    3650     -1  
  36  42    964      0   
  36  47    1780     -1  
  36  48    2058     -1  
  36  51    1293     -1  
  36  52    1476     -1  
  37  56    2363     -1  
  38  55    1733     -1  
  40  51    1871     5   
  43  48    949      0   
  45  56    1655     -1  
End
