NMec = 98495
T = 39
P = 5
Profits not ignored
Solution time = 1.058e+02
Best Profit = 59936
Terminal Cases = 9694689234
Task date  Profit    P
  0   77    8323     0   
  5   71    11524    1   
  7   16    2081     2   
  7   36    5618     3   
  8   16    668      4   
  9   14    470      -1  
  9   28    3255     -1  
  10  19    928      -1  
  10  64    12419    -1  
  11  75    5938     -1  
  12  28    1284     -1  
  13  18    1146     -1  
  14  34    3196     -1  
  18  35    1651     2   
  23  31    1562     4   
  23  39    2033     -1  
  26  76    9787     -1  
  30  43    1710     -1  
  30  54    5550     -1  
  31  40    1673     -1  
  31  47    1113     -1  
  32  47    1751     4   
  34  47    2764     -1  
  34  54    3908     -1  
  36  45    854      2   
  37  39    308      3   
  40  54    2006     3   
  43  57    2502     -1  
  45  57    1661     -1  
  48  53    560      2   
  49  64    2216     4   
  50  56    649      -1  
  53  68    3289     -1  
  54  64    1645     2   
  56  73    2786     3   
  58  67    1086     -1  
  62  71    635      -1  
  65  76    2137     2   
  71  77    883      4   
End
