NMec = 98495
T = 17
P = 2
Profits not ignored
Solution time = 9.511e-05
Best Profit = 22182
Terminal Cases = 7418
Task date  Profit    P
  0   59    5888     0   
  3   7     538      1   
  5   81    7352     -1  
  9   10    194      1   
  9   26    1744     -1  
  10  58    6541     -1  
  11  17    1629     1   
  17  32    2815     -1  
  26  36    1777     1   
  28  32    702      -1  
  44  69    6521     1   
  45  63    4522     -1  
  46  54    1212     -1  
  50  73    5079     -1  
  64  78    2509     0   
  64  83    4186     -1  
  66  71    1183     -1  
End
