NMec = 98495
T = 29
P = 5
Profits not ignored
Solution time = 4.722e-01
Best Profit = 40989
Terminal Cases = 52577264
Task date  Profit    P
  0   14    2289     0   
  2   29    6481     1   
  6   14    1260     2   
  6   16    2484     3   
  12  31    3954     4   
  17  22    687      0   
  17  32    1471     2   
  17  40    4974     3   
  18  28    1530     -1  
  21  31    1180     -1  
  22  40    3386     -1  
  24  31    1207     0   
  26  28    753      -1  
  26  35    1032     -1  
  26  35    2248     -1  
  27  47    2393     -1  
  29  46    2877     -1  
  31  39    1155     1   
  33  39    515      0   
  34  48    1475     2   
  35  39    519      4   
  35  49    1010     -1  
  36  45    740      -1  
  36  51    3890     -1  
  38  40    265      -1  
  38  51    3118     -1  
  38  57    2765     -1  
  47  54    833      0   
  47  57    1599     1   
End
