NMec = 98495
T = 33
P = 1
Profits not ignored
Solution time = 1.883e-02
Best Profit = 44306
Terminal Cases = 1778553
Task date  Profit    P
  0   326   44306    0   
  18  30    2621     -1  
  39  48    1430     -1  
  48  68    3322     -1  
  53  62    1052     -1  
  66  83    1327     -1  
  69  95    3568     -1  
  75  94    2648     -1  
  98  103   527      -1  
  110 283   25602    -1  
  127 130   366      -1  
  127 139   893      -1  
  136 149   2946     -1  
  142 164   2947     -1  
  147 152   1032     -1  
  149 156   2078     -1  
  152 178   3561     -1  
  154 164   1231     -1  
  162 171   1544     -1  
  165 174   1214     -1  
  180 200   5663     -1  
  189 201   2510     -1  
  217 229   799      -1  
  222 223   233      -1  
  222 235   2350     -1  
  223 240   2427     -1  
  253 271   3468     -1  
  254 264   1173     -1  
  261 272   2230     -1  
  264 289   3057     -1  
  274 301   3930     -1  
  279 292   2856     -1  
  317 328   2163     -1  
End
