NMec = 98495
T = 39
P = 2
Profits not ignored
Solution time = 4.087e+01
Best Profit = 68543
Terminal Cases = 3342523218
Task date  Profit    P
  0   152   33273    0   
  10  17    1529     1   
  11  17    1167     -1  
  14  18    931      -1  
  14  37    2738     -1  
  17  40    2482     -1  
  20  29    2402     1   
  27  38    2042     -1  
  35  53    2252     1   
  38  47    2585     -1  
  42  45    458      -1  
  51  61    1436     -1  
  66  76    1837     1   
  71  81    1462     -1  
  71  82    1623     -1  
  74  84    2275     -1  
  81  113   8255     1   
  82  107   7456     -1  
  83  85    294      -1  
  83  90    701      -1  
  86  94    1374     -1  
  94  192   10690    -1  
  99  104   1218     -1  
  100 108   2156     -1  
  105 121   3582     -1  
  110 118   1311     -1  
  114 122   936      1   
  115 118   402      -1  
  120 127   508      -1  
  122 129   1153     -1  
  127 137   2437     1   
  134 148   2169     -1  
  145 157   2723     1   
  146 172   4110     -1  
  158 172   3246     0   
  159 181   5363     1   
  173 175   702      0   
  174 183   1068     -1  
  174 191   2521     -1  
End
