NMec = 98495
T = 22
P = 7
Profits not ignored
Solution time = 1.078e-02
Best Profit = 29281
Terminal Cases = 978144
Task date  Profit    P
  0   13    2916     0   
  1   9     663      1   
  1   16    3659     2   
  1   25    3369     3   
  2   10    1103     4   
  2   24    4782     5   
  3   16    2325     6   
  5   25    3546     -1  
  6   13    1044     -1  
  6   16    984      -1  
  6   24    1108     -1  
  6   28    2952     -1  
  7   24    3952     -1  
  7   24    3433     -1  
  7   27    2072     -1  
  8   16    1053     -1  
  8   19    960      -1  
  10  19    1476     1   
  11  23    2474     4   
  18  24    779      0   
  18  24    1441     2   
  24  31    1196     1   
End
