NMec = 98495
T = 19
P = 1
Profits not ignored
Solution time = 7.473e-05
Best Profit = 29064
Terminal Cases = 4214
Task date  Profit    P
  3   9     522      0   
  24  36    1718     0   
  25  56    6433     -1  
  48  186   18654    0   
  51  57    727      -1  
  88  110   1545     -1  
  89  186   22109    -1  
  93  104   2347     -1  
  117 126   2215     -1  
  121 141   5569     -1  
  122 132   1346     -1  
  138 147   1512     -1  
  151 155   1151     -1  
  151 161   1526     -1  
  155 164   889      -1  
  157 164   1767     -1  
  159 167   1189     -1  
  159 168   2064     -1  
  172 185   2311     -1  
End
