NMec = 98495
T = 31
P = 1
Profits not ignored
Solution time = 7.329e-03
Best Profit = 32173
Terminal Cases = 692581
Task date  Profit    P
  8   28    1627     0   
  10  16    705      -1  
  11  302   29588    -1  
  24  32    1455     -1  
  33  44    1183     0   
  46  71    3891     0   
  47  61    1132     -1  
  64  85    3500     -1  
  74  88    1659     0   
  88  97    1259     -1  
  97  104   1292     0   
  111 122   1343     0   
  120 136   2129     -1  
  120 139   2395     -1  
  128 142   937      0   
  133 157   2041     -1  
  137 154   2257     -1  
  146 158   1632     0   
  167 267   15904    0   
  171 190   2263     -1  
  181 183   335      -1  
  182 183   356      -1  
  196 199   553      -1  
  242 256   3054     -1  
  242 257   2437     -1  
  242 258   1648     -1  
  244 269   6069     -1  
  251 258   1834     -1  
  254 282   4443     -1  
  264 276   1514     -1  
  300 308   1698     0   
End
