NMec = 98495
T = 21
P = 3
Profits not ignored
Solution time = 2.317e-03
Best Profit = 30744
Terminal Cases = 245492
Task date  Profit    P
  1   11    2545     0   
  2   9     1522     1   
  6   10    852      2   
  6   19    2601     -1  
  8   25    1716     -1  
  9   19    1952     -1  
  9   21    1379     -1  
  14  26    3037     0   
  17  38    3504     1   
  20  32    1275     2   
  23  29    695      -1  
  23  43    2984     -1  
  27  47    5384     0   
  29  53    4150     -1  
  32  50    4918     -1  
  44  56    2558     1   
  47  64    3400     2   
  47  66    3250     -1  
  48  65    1681     0   
  50  64    2517     -1  
  58  65    578      1   
End
