NMec = 98495
T = 27
P = 3
Profits not ignored
Solution time = 4.058e-02
Best Profit = 46706
Terminal Cases = 4723535
Task date  Profit    P
  3   12    991      0   
  4   14    2401     1   
  4   86    20382    2   
  7   16    2090     -1  
  10  34    4550     -1  
  14  18    368      0   
  14  26    2108     -1  
  25  42    3017     0   
  27  86    10928    1   
  28  35    1084     -1  
  30  44    3149     -1  
  31  33    401      -1  
  31  84    6104     -1  
  34  48    1558     -1  
  36  86    7747     -1  
  37  53    1608     -1  
  39  43    294      -1  
  41  66    2442     -1  
  42  43    317      -1  
  56  67    1358     0   
  62  67    1021     -1  
  65  75    3157     -1  
  67  87    2827     -1  
  70  75    1467     0   
  74  78    865      -1  
  77  80    920      0   
  84  88    1053     0   
End
