NMec = 98495
T = 19
P = 6
Profits not ignored
Solution time = 3.511e-03
Best Profit = 24936
Terminal Cases = 278081
Task date  Profit    P
  0   11    1276     0   
  1   12    1880     1   
  3   28    6103     2   
  4   9     333      3   
  4   20    1738     4   
  5   15    1125     5   
  6   11    641      -1  
  7   28    2309     -1  
  8   28    4104     -1  
  11  14    549      3   
  11  22    1852     -1  
  11  26    2546     -1  
  13  24    2781     0   
  14  31    2268     1   
  15  23    554      3   
  16  30    2149     5   
  20  24    821      -1  
  22  28    1512     4   
  24  28    972      3   
End
